sales_deposit_batch_id,business_event_date,branch_code,payment_method,txn_count,net_total_thb,settlement_bank_txn_id,bank_amount_thb,reconciliation_status
BKK-EMSP|2024-01-16|debit_card,2024-01-16,BKK-EMSP,debit_card,2,62800.00,BT-202401-680237899381,62800.00,matched
BKK-EMSP|2024-01-16|mobile_wallet,2024-01-16,BKK-EMSP,mobile_wallet,1,24900.00,BT-202401-860513540296,24900.00,matched
BKK-EMSP|2024-01-17|cash,2024-01-17,BKK-EMSP,cash,6,77000.00,BT-202401-199274791369,77000.00,matched
BKK-EMSP|2024-01-17|credit_card,2024-01-17,BKK-EMSP,credit_card,1,6900.00,BT-202401-974365296465,6900.00,matched
BKK-EMSP|2024-01-17|mobile_wallet,2024-01-17,BKK-EMSP,mobile_wallet,4,267000.00,BT-202401-891586897719,267000.00,matched
BKK-EMSP|2024-01-18|cash,2024-01-18,BKK-EMSP,cash,8,289600.00,BT-202401-807302246237,289600.00,matched
BKK-EMSP|2024-01-18|credit_card,2024-01-18,BKK-EMSP,credit_card,4,224400.00,BT-202401-919871941190,224400.00,matched
BKK-EMSP|2024-01-18|debit_card,2024-01-18,BKK-EMSP,debit_card,1,6900.00,BT-202401-926584116998,6900.00,matched
BKK-EMSP|2024-01-18|mobile_wallet,2024-01-18,BKK-EMSP,mobile_wallet,4,169900.00,BT-202401-609992234287,169900.00,matched
BKK-EMSP|2024-01-19|cash,2024-01-19,BKK-EMSP,cash,10,293900.00,BT-202401-341084565412,293900.00,matched
BKK-EMSP|2024-01-19|credit_card,2024-01-19,BKK-EMSP,credit_card,4,72100.00,BT-202401-262692352571,72100.00,matched
BKK-EMSP|2024-01-19|mobile_wallet,2024-01-19,BKK-EMSP,mobile_wallet,2,43800.00,BT-202401-556332399715,43800.00,matched
BKK-EMSP|2024-01-20|cash,2024-01-20,BKK-EMSP,cash,4,112600.00,BT-202401-222074405064,112600.00,matched
BKK-EMSP|2024-01-20|credit_card,2024-01-20,BKK-EMSP,credit_card,2,53700.00,BT-202401-525778607437,53700.00,matched
BKK-EMSP|2024-01-20|debit_card,2024-01-20,BKK-EMSP,debit_card,2,49800.00,BT-202401-83010480493,49800.00,matched
BKK-EMSP|2024-01-20|mobile_wallet,2024-01-20,BKK-EMSP,mobile_wallet,2,43800.00,BT-202401-905783055167,43800.00,matched
BKK-EMSP|2024-01-21|cash,2024-01-21,BKK-EMSP,cash,3,93600.00,BT-202401-572864204016,93600.00,matched
BKK-EMSP|2024-01-21|credit_card,2024-01-21,BKK-EMSP,credit_card,5,163900.00,BT-202401-159490355093,163900.00,matched
BKK-EMSP|2024-01-21|mobile_wallet,2024-01-21,BKK-EMSP,mobile_wallet,2,55300.00,BT-202401-185742386027,55300.00,matched
BKK-EMSP|2024-01-22|cash,2024-01-22,BKK-EMSP,cash,3,58300.00,BT-202401-1019204968608,58300.00,matched
BKK-EMSP|2024-01-22|credit_card,2024-01-22,BKK-EMSP,credit_card,3,80500.00,BT-202401-730703521505,80500.00,matched
BKK-EMSP|2024-01-22|debit_card,2024-01-22,BKK-EMSP,debit_card,6,109400.00,BT-202401-745709731406,109400.00,matched
BKK-EMSP|2024-01-22|mobile_wallet,2024-01-22,BKK-EMSP,mobile_wallet,2,37800.00,BT-202401-1053223743396,37800.00,matched
BKK-EMSP|2024-01-23|cash,2024-01-23,BKK-EMSP,cash,3,112600.00,BT-202401-237127503274,112600.00,matched
BKK-EMSP|2024-01-23|credit_card,2024-01-23,BKK-EMSP,credit_card,2,136700.00,BT-202401-75030262861,136700.00,matched
BKK-EMSP|2024-01-23|debit_card,2024-01-23,BKK-EMSP,debit_card,1,55900.00,BT-202401-828459037929,55900.00,matched
BKK-EMSP|2024-01-23|mobile_wallet,2024-01-23,BKK-EMSP,mobile_wallet,2,59800.00,BT-202401-349366029561,59800.00,matched
BKK-EMSP|2024-01-24|cash,2024-01-24,BKK-EMSP,cash,4,145400.00,BT-202401-30726299822,145400.00,matched
BKK-EMSP|2024-01-24|credit_card,2024-01-24,BKK-EMSP,credit_card,3,177200.00,BT-202401-356457594141,177200.00,matched
BKK-EMSP|2024-01-24|debit_card,2024-01-24,BKK-EMSP,debit_card,2,13400.00,BT-202401-495145774920,13400.00,matched
BKK-EMSP|2024-01-25|cash,2024-01-25,BKK-EMSP,cash,2,162500.00,BT-202401-934191854533,162500.00,matched
BKK-EMSP|2024-01-25|credit_card,2024-01-25,BKK-EMSP,credit_card,1,42800.00,BT-202401-620471259122,42800.00,matched
BKK-EMSP|2024-01-25|mobile_wallet,2024-01-25,BKK-EMSP,mobile_wallet,1,24900.00,BT-202401-177622775433,24900.00,matched
BKK-EMSP|2024-01-26|cash,2024-01-26,BKK-EMSP,cash,1,26200.00,BT-202401-226944890461,26200.00,matched
BKK-EMSP|2024-01-26|credit_card,2024-01-26,BKK-EMSP,credit_card,1,4900.00,BT-202401-347516287159,4900.00,matched
BKK-EMSP|2024-01-26|debit_card,2024-01-26,BKK-EMSP,debit_card,1,4900.00,BT-202401-128120024256,4900.00,matched
BKK-EMSP|2024-01-26|mobile_wallet,2024-01-26,BKK-EMSP,mobile_wallet,3,116700.00,BT-202401-265205178578,116700.00,matched
BKK-EMSP|2024-01-27|cash,2024-01-27,BKK-EMSP,cash,2,47200.00,BT-202401-363308568186,47200.00,matched
BKK-EMSP|2024-01-27|credit_card,2024-01-27,BKK-EMSP,credit_card,3,45200.00,BT-202401-653701439911,45200.00,matched
BKK-EMSP|2024-01-27|debit_card,2024-01-27,BKK-EMSP,debit_card,1,8500.00,BT-202401-948519057028,8500.00,matched
BKK-EMSP|2024-01-27|mobile_wallet,2024-01-27,BKK-EMSP,mobile_wallet,6,167100.00,BT-202401-61907495585,167100.00,matched
BKK-EMSP|2024-01-28|cash,2024-01-28,BKK-EMSP,cash,2,37800.00,BT-202401-591764337589,37800.00,matched
BKK-EMSP|2024-01-28|credit_card,2024-01-28,BKK-EMSP,credit_card,4,270600.00,BT-202401-855139023070,270600.00,matched
BKK-EMSP|2024-01-28|debit_card,2024-01-28,BKK-EMSP,debit_card,1,55900.00,BT-202401-942664175453,55900.00,matched
BKK-EMSP|2024-01-28|mobile_wallet,2024-01-28,BKK-EMSP,mobile_wallet,3,60600.00,BT-202401-297579237633,60600.00,matched
BKK-EMSP|2024-01-29|cash,2024-01-29,BKK-EMSP,cash,3,66700.00,BT-202401-971245677022,66700.00,matched
BKK-EMSP|2024-01-29|credit_card,2024-01-29,BKK-EMSP,credit_card,2,42800.00,BT-202401-386932006710,42800.00,matched
BKK-EMSP|2024-01-29|debit_card,2024-01-29,BKK-EMSP,debit_card,4,59500.00,BT-202401-354087940515,59500.00,matched
BKK-EMSP|2024-01-29|mobile_wallet,2024-01-29,BKK-EMSP,mobile_wallet,3,89700.00,BT-202401-799188566803,89700.00,matched
BKK-EMSP|2024-01-30|cash,2024-01-30,BKK-EMSP,cash,3,139400.00,BT-202401-705488227015,139400.00,matched
BKK-EMSP|2024-01-30|credit_card,2024-01-30,BKK-EMSP,credit_card,4,79800.00,BT-202401-702780612271,79800.00,matched
BKK-EMSP|2024-01-30|mobile_wallet,2024-01-30,BKK-EMSP,mobile_wallet,1,21400.00,BT-202401-591552314849,21400.00,matched
BKK-EMSP|2024-01-31|cash,2024-01-31,BKK-EMSP,cash,8,179900.00,BT-202401-949405885889,179900.00,matched
BKK-EMSP|2024-01-31|credit_card,2024-01-31,BKK-EMSP,credit_card,4,460200.00,BT-202401-765916461848,460200.00,matched
BKK-EMSP|2024-01-31|debit_card,2024-01-31,BKK-EMSP,debit_card,1,43800.00,BT-202401-179054679359,43800.00,matched
BKK-EMSP|2024-01-31|mobile_wallet,2024-01-31,BKK-EMSP,mobile_wallet,2,89300.00,BT-202401-683781150211,89300.00,matched
BKK-EMSP|2024-02-01|cash,2024-02-01,BKK-EMSP,cash,6,155900.00,BT-202402-286680880289,155900.00,matched
BKK-EMSP|2024-02-01|credit_card,2024-02-01,BKK-EMSP,credit_card,5,96500.00,BT-202402-657151913405,96500.00,matched
BKK-EMSP|2024-02-01|debit_card,2024-02-01,BKK-EMSP,debit_card,2,23800.00,BT-202402-131765629827,23800.00,matched
BKK-EMSP|2024-02-01|mobile_wallet,2024-02-01,BKK-EMSP,mobile_wallet,6,225800.00,BT-202402-1091274316190,225800.00,matched
BKK-EMSP|2024-02-02|cash,2024-02-02,BKK-EMSP,cash,3,74500.00,BT-202402-437013605712,74500.00,matched
BKK-EMSP|2024-02-02|credit_card,2024-02-02,BKK-EMSP,credit_card,6,300100.00,BT-202402-400149810635,300100.00,matched
BKK-EMSP|2024-02-02|debit_card,2024-02-02,BKK-EMSP,debit_card,4,188400.00,BT-202402-144690020119,188400.00,matched
BKK-EMSP|2024-02-02|mobile_wallet,2024-02-02,BKK-EMSP,mobile_wallet,4,95000.00,BT-202402-1065036820388,95000.00,matched
BKK-EMSP|2024-02-03|cash,2024-02-03,BKK-EMSP,cash,4,246400.00,BT-202402-768033510176,246400.00,matched
BKK-EMSP|2024-02-03|credit_card,2024-02-03,BKK-EMSP,credit_card,4,366300.00,BT-202402-210005085397,366300.00,matched
BKK-EMSP|2024-02-03|mobile_wallet,2024-02-03,BKK-EMSP,mobile_wallet,2,68800.00,BT-202402-40884473941,68800.00,matched
BKK-EMSP|2024-02-04|cash,2024-02-04,BKK-EMSP,cash,4,242800.00,BT-202402-607381196095,242800.00,matched
BKK-EMSP|2024-02-04|credit_card,2024-02-04,BKK-EMSP,credit_card,1,84900.00,BT-202402-389853274487,84900.00,matched
BKK-EMSP|2024-02-04|mobile_wallet,2024-02-04,BKK-EMSP,mobile_wallet,3,132100.00,BT-202402-783665609973,132100.00,matched
BKK-EMSP|2024-02-05|cash,2024-02-05,BKK-EMSP,cash,4,161400.00,BT-202402-846627072983,161400.00,matched
BKK-EMSP|2024-02-05|credit_card,2024-02-05,BKK-EMSP,credit_card,1,24900.00,BT-202402-311167870852,24900.00,matched
BKK-EMSP|2024-02-05|debit_card,2024-02-05,BKK-EMSP,debit_card,2,38700.00,BT-202402-549929378682,38700.00,matched
BKK-EMSP|2024-02-05|mobile_wallet,2024-02-05,BKK-EMSP,mobile_wallet,6,160100.00,BT-202402-559782807536,160100.00,matched
BKK-EMSP|2024-02-06|cash,2024-02-06,BKK-EMSP,cash,3,175800.00,BT-202402-672106695177,175800.00,matched
BKK-EMSP|2024-02-06|credit_card,2024-02-06,BKK-EMSP,credit_card,7,198900.00,BT-202402-561422181286,198900.00,matched
BKK-EMSP|2024-02-06|mobile_wallet,2024-02-06,BKK-EMSP,mobile_wallet,3,70500.00,BT-202402-995527359635,70500.00,matched
BKK-EMSP|2024-02-07|cash,2024-02-07,BKK-EMSP,cash,4,90500.00,BT-202402-530433374450,90500.00,matched
BKK-EMSP|2024-02-07|credit_card,2024-02-07,BKK-EMSP,credit_card,7,146100.00,BT-202402-394504133655,146100.00,matched
BKK-EMSP|2024-02-07|mobile_wallet,2024-02-07,BKK-EMSP,mobile_wallet,6,170900.00,BT-202402-418068047672,170900.00,matched
BKK-EMSP|2024-02-08|cash,2024-02-08,BKK-EMSP,cash,2,34300.00,BT-202402-781339559490,34300.00,matched
BKK-EMSP|2024-02-08|credit_card,2024-02-08,BKK-EMSP,credit_card,1,4900.00,BT-202402-1077562790981,4900.00,matched
BKK-EMSP|2024-02-08|debit_card,2024-02-08,BKK-EMSP,debit_card,1,40300.00,BT-202402-818984381892,40300.00,matched
BKK-EMSP|2024-02-08|mobile_wallet,2024-02-08,BKK-EMSP,mobile_wallet,4,268100.00,BT-202402-429295874970,268100.00,matched
BKK-EMSP|2024-02-09|cash,2024-02-09,BKK-EMSP,cash,6,235100.00,BT-202402-287617970260,235100.00,matched
BKK-EMSP|2024-02-09|credit_card,2024-02-09,BKK-EMSP,credit_card,4,90500.00,BT-202402-24763341211,90500.00,matched
BKK-EMSP|2024-02-09|debit_card,2024-02-09,BKK-EMSP,debit_card,5,92400.00,BT-202402-825872814417,92400.00,matched
BKK-EMSP|2024-02-09|mobile_wallet,2024-02-09,BKK-EMSP,mobile_wallet,2,38300.00,BT-202402-17975696400,38300.00,matched
BKK-EMSP|2024-02-10|cash,2024-02-10,BKK-EMSP,cash,5,155400.00,BT-202402-659161000342,155400.00,matched
BKK-EMSP|2024-02-10|credit_card,2024-02-10,BKK-EMSP,credit_card,4,267900.00,BT-202402-417952166912,267900.00,matched
BKK-EMSP|2024-02-10|debit_card,2024-02-10,BKK-EMSP,debit_card,1,19800.00,BT-202402-56229918063,19800.00,matched
BKK-EMSP|2024-02-10|mobile_wallet,2024-02-10,BKK-EMSP,mobile_wallet,2,49800.00,BT-202402-933155941208,49800.00,matched
BKK-EMSP|2024-02-11|cash,2024-02-11,BKK-EMSP,cash,6,257700.00,BT-202402-249679697743,257700.00,matched
BKK-EMSP|2024-02-11|credit_card,2024-02-11,BKK-EMSP,credit_card,3,146300.00,BT-202402-1049110206240,146300.00,matched
BKK-EMSP|2024-02-11|debit_card,2024-02-11,BKK-EMSP,debit_card,2,63600.00,BT-202402-523478617891,63600.00,matched
BKK-EMSP|2024-02-11|mobile_wallet,2024-02-11,BKK-EMSP,mobile_wallet,4,121100.00,BT-202402-902562254370,121100.00,matched
BKK-EMSP|2024-02-12|cash,2024-02-12,BKK-EMSP,cash,3,117600.00,BT-202402-522645436687,117600.00,matched
BKK-EMSP|2024-02-12|credit_card,2024-02-12,BKK-EMSP,credit_card,6,209000.00,BT-202402-19685344466,209000.00,matched
BKK-EMSP|2024-02-12|debit_card,2024-02-12,BKK-EMSP,debit_card,3,55700.00,BT-202402-1093847860822,55700.00,matched
BKK-EMSP|2024-02-13|cash,2024-02-13,BKK-EMSP,cash,4,245200.00,BT-202402-762586043224,245200.00,matched
BKK-EMSP|2024-02-13|credit_card,2024-02-13,BKK-EMSP,credit_card,3,89100.00,BT-202402-1005164760460,89100.00,matched
BKK-EMSP|2024-02-13|debit_card,2024-02-13,BKK-EMSP,debit_card,2,15400.00,BT-202402-378537618896,15400.00,matched
BKK-EMSP|2024-02-13|mobile_wallet,2024-02-13,BKK-EMSP,mobile_wallet,2,17000.00,BT-202402-468394137439,17000.00,matched
BKK-EMSP|2024-02-14|cash,2024-02-14,BKK-EMSP,cash,4,133100.00,BT-202402-939916190806,133100.00,matched
BKK-EMSP|2024-02-14|credit_card,2024-02-14,BKK-EMSP,credit_card,1,110700.00,BT-202402-477932627293,110700.00,matched
BKK-EMSP|2024-02-14|mobile_wallet,2024-02-14,BKK-EMSP,mobile_wallet,2,37800.00,BT-202402-643040851865,37800.00,matched
BKK-EMSP|2024-02-15|cash,2024-02-15,BKK-EMSP,cash,6,157900.00,BT-202402-820774462146,157900.00,matched
BKK-EMSP|2024-02-15|credit_card,2024-02-15,BKK-EMSP,credit_card,5,169700.00,BT-202402-319660238467,169700.00,matched
BKK-EMSP|2024-02-15|debit_card,2024-02-15,BKK-EMSP,debit_card,1,29900.00,BT-202402-1078524783935,29900.00,matched
BKK-EMSP|2024-02-15|mobile_wallet,2024-02-15,BKK-EMSP,mobile_wallet,1,191900.00,BT-202402-872836169955,191900.00,matched
BKK-EMSP|2024-02-16|cash,2024-02-16,BKK-EMSP,cash,7,134500.00,BT-202402-50628830922,134500.00,matched
BKK-EMSP|2024-02-16|credit_card,2024-02-16,BKK-EMSP,credit_card,7,451200.00,BT-202402-727264961589,451200.00,matched
BKK-EMSP|2024-02-16|debit_card,2024-02-16,BKK-EMSP,debit_card,4,144500.00,BT-202402-753701188911,144500.00,matched
BKK-EMSP|2024-02-16|mobile_wallet,2024-02-16,BKK-EMSP,mobile_wallet,5,113300.00,BT-202402-991253301130,113300.00,matched
BKK-EMSP|2024-02-17|cash,2024-02-17,BKK-EMSP,cash,6,250300.00,BT-202402-225083827805,250300.00,matched
BKK-EMSP|2024-02-17|credit_card,2024-02-17,BKK-EMSP,credit_card,4,187000.00,BT-202402-1090288207158,187000.00,matched
BKK-EMSP|2024-02-17|debit_card,2024-02-17,BKK-EMSP,debit_card,1,4900.00,BT-202402-81344670615,4900.00,matched
BKK-EMSP|2024-02-17|mobile_wallet,2024-02-17,BKK-EMSP,mobile_wallet,2,80800.00,BT-202402-640827198523,80800.00,matched
BKK-EMSP|2024-02-18|cash,2024-02-18,BKK-EMSP,cash,1,12900.00,BT-202402-634510704520,12900.00,matched
BKK-EMSP|2024-02-18|credit_card,2024-02-18,BKK-EMSP,credit_card,3,89600.00,BT-202402-935122830767,89600.00,matched
BKK-EMSP|2024-02-18|debit_card,2024-02-18,BKK-EMSP,debit_card,1,6900.00,BT-202402-435022542072,6900.00,matched
BKK-EMSP|2024-02-18|mobile_wallet,2024-02-18,BKK-EMSP,mobile_wallet,4,84100.00,BT-202402-538135822259,84100.00,matched
BKK-EMSP|2024-02-19|cash,2024-02-19,BKK-EMSP,cash,2,64600.00,BT-202402-385282400627,64600.00,matched
BKK-EMSP|2024-02-19|credit_card,2024-02-19,BKK-EMSP,credit_card,3,71200.00,BT-202402-578397789250,71200.00,matched
BKK-EMSP|2024-02-19|debit_card,2024-02-19,BKK-EMSP,debit_card,1,24900.00,BT-202402-884801572432,24900.00,matched
BKK-EMSP|2024-02-19|mobile_wallet,2024-02-19,BKK-EMSP,mobile_wallet,4,81500.00,BT-202402-563228447522,81500.00,matched
BKK-EMSP|2024-02-20|cash,2024-02-20,BKK-EMSP,cash,3,41700.00,BT-202402-687076266289,41700.00,matched
BKK-EMSP|2024-02-20|credit_card,2024-02-20,BKK-EMSP,credit_card,5,104400.00,BT-202402-280784745923,104400.00,matched
BKK-EMSP|2024-02-20|debit_card,2024-02-20,BKK-EMSP,debit_card,3,257800.00,BT-202402-1082614950992,257800.00,matched
BKK-EMSP|2024-02-20|mobile_wallet,2024-02-20,BKK-EMSP,mobile_wallet,4,135500.00,BT-202402-682997759018,135500.00,matched
BKK-EMSP|2024-02-21|cash,2024-02-21,BKK-EMSP,cash,7,220500.00,BT-202402-1028821450585,220500.00,matched
BKK-EMSP|2024-02-21|credit_card,2024-02-21,BKK-EMSP,credit_card,4,140600.00,BT-202402-1002312854493,140600.00,matched
BKK-EMSP|2024-02-21|debit_card,2024-02-21,BKK-EMSP,debit_card,1,4900.00,BT-202402-1081985948853,4900.00,matched
BKK-EMSP|2024-02-21|mobile_wallet,2024-02-21,BKK-EMSP,mobile_wallet,3,137600.00,BT-202402-1062104058026,137600.00,matched
BKK-EMSP|2024-02-22|cash,2024-02-22,BKK-EMSP,cash,3,97600.00,BT-202402-526859871506,97600.00,matched
BKK-EMSP|2024-02-22|credit_card,2024-02-22,BKK-EMSP,credit_card,9,412800.00,BT-202402-991540832223,412800.00,matched
BKK-EMSP|2024-02-22|debit_card,2024-02-22,BKK-EMSP,debit_card,1,16900.00,BT-202402-660934666257,16900.00,matched
BKK-EMSP|2024-02-22|mobile_wallet,2024-02-22,BKK-EMSP,mobile_wallet,2,80800.00,BT-202402-496798299689,80800.00,matched
BKK-EMSP|2024-02-23|cash,2024-02-23,BKK-EMSP,cash,7,253900.00,BT-202402-420882260122,253900.00,matched
BKK-EMSP|2024-02-23|credit_card,2024-02-23,BKK-EMSP,credit_card,5,122000.00,BT-202402-651792790351,122000.00,matched
BKK-EMSP|2024-02-24|cash,2024-02-24,BKK-EMSP,cash,2,63300.00,BT-202402-477485702068,63300.00,matched
BKK-EMSP|2024-02-24|credit_card,2024-02-24,BKK-EMSP,credit_card,3,92600.00,BT-202402-788669010462,92600.00,matched
BKK-EMSP|2024-02-24|debit_card,2024-02-24,BKK-EMSP,debit_card,2,31800.00,BT-202402-25697883460,31800.00,matched
BKK-EMSP|2024-02-25|cash,2024-02-25,BKK-EMSP,cash,4,93100.00,BT-202402-783565741541,93100.00,matched
BKK-EMSP|2024-02-25|credit_card,2024-02-25,BKK-EMSP,credit_card,6,278900.00,BT-202402-962200615497,278900.00,matched
BKK-EMSP|2024-02-25|debit_card,2024-02-25,BKK-EMSP,debit_card,4,164600.00,BT-202402-618883702391,164600.00,matched
BKK-EMSP|2024-02-25|mobile_wallet,2024-02-25,BKK-EMSP,mobile_wallet,1,29900.00,BT-202402-600752794551,29900.00,matched
BKK-EMSP|2024-02-26|cash,2024-02-26,BKK-EMSP,cash,2,49700.00,BT-202402-441868948129,49700.00,matched
BKK-EMSP|2024-02-26|credit_card,2024-02-26,BKK-EMSP,credit_card,1,113000.00,BT-202402-1083062804164,113000.00,matched
BKK-EMSP|2024-02-26|debit_card,2024-02-26,BKK-EMSP,debit_card,1,17800.00,BT-202402-209899542372,17800.00,matched
BKK-EMSP|2024-02-26|mobile_wallet,2024-02-26,BKK-EMSP,mobile_wallet,5,131300.00,BT-202402-1062869686724,131300.00,matched
BKK-EMSP|2024-02-27|cash,2024-02-27,BKK-EMSP,cash,4,214200.00,BT-202402-928886589908,214200.00,matched
BKK-EMSP|2024-02-27|credit_card,2024-02-27,BKK-EMSP,credit_card,2,85800.00,BT-202402-392527277597,85800.00,matched
BKK-EMSP|2024-02-27|debit_card,2024-02-27,BKK-EMSP,debit_card,4,143900.00,BT-202402-352407243136,143900.00,matched
BKK-EMSP|2024-02-27|mobile_wallet,2024-02-27,BKK-EMSP,mobile_wallet,4,289900.00,BT-202402-698476714155,289900.00,matched
BKK-EMSP|2024-02-28|cash,2024-02-28,BKK-EMSP,cash,9,194500.00,BT-202402-964338128050,194500.00,matched
BKK-EMSP|2024-02-28|credit_card,2024-02-28,BKK-EMSP,credit_card,4,176800.00,BT-202402-584563529112,176800.00,matched
BKK-EMSP|2024-02-28|debit_card,2024-02-28,BKK-EMSP,debit_card,8,218900.00,BT-202402-341795648819,218900.00,matched
BKK-EMSP|2024-02-28|mobile_wallet,2024-02-28,BKK-EMSP,mobile_wallet,4,117600.00,BT-202402-778683106135,117600.00,matched
BKK-EMSP|2024-02-29|cash,2024-02-29,BKK-EMSP,cash,5,161700.00,BT-202402-664968454648,161700.00,matched
BKK-EMSP|2024-02-29|credit_card,2024-02-29,BKK-EMSP,credit_card,1,42800.00,BT-202402-759335037676,42800.00,matched
BKK-EMSP|2024-02-29|debit_card,2024-02-29,BKK-EMSP,debit_card,2,39300.00,BT-202402-704758424467,39300.00,matched
BKK-EMSP|2024-03-01|credit_card,2024-03-01,BKK-EMSP,credit_card,3,79700.00,BT-202403-269415887061,79700.00,matched
BKK-EMSP|2024-03-01|debit_card,2024-03-01,BKK-EMSP,debit_card,1,12900.00,BT-202403-993429066396,12900.00,matched
BKK-EMSP|2024-03-01|mobile_wallet,2024-03-01,BKK-EMSP,mobile_wallet,2,53200.00,BT-202403-1086727791887,53200.00,matched
BKK-EMSP|2024-03-02|cash,2024-03-02,BKK-EMSP,cash,4,261200.00,BT-202403-1062179803650,261200.00,matched
BKK-EMSP|2024-03-02|credit_card,2024-03-02,BKK-EMSP,credit_card,6,126100.00,BT-202403-152925674437,126100.00,matched
BKK-EMSP|2024-03-02|mobile_wallet,2024-03-02,BKK-EMSP,mobile_wallet,4,64100.00,BT-202403-691057710194,64100.00,matched
BKK-EMSP|2024-03-03|cash,2024-03-03,BKK-EMSP,cash,5,201900.00,BT-202403-1020844524192,201900.00,matched
BKK-EMSP|2024-03-03|credit_card,2024-03-03,BKK-EMSP,credit_card,3,54600.00,BT-202403-605440645410,54600.00,matched
BKK-EMSP|2024-03-03|debit_card,2024-03-03,BKK-EMSP,debit_card,2,228900.00,BT-202403-383564755672,228900.00,matched
BKK-EMSP|2024-03-03|mobile_wallet,2024-03-03,BKK-EMSP,mobile_wallet,2,43700.00,BT-202403-310271363090,43700.00,matched
BKK-EMSP|2024-03-04|cash,2024-03-04,BKK-EMSP,cash,3,131500.00,BT-202403-339532876624,131500.00,matched
BKK-EMSP|2024-03-04|credit_card,2024-03-04,BKK-EMSP,credit_card,5,318500.00,BT-202403-188054412757,318500.00,matched
BKK-EMSP|2024-03-04|mobile_wallet,2024-03-04,BKK-EMSP,mobile_wallet,4,256400.00,BT-202403-546511583210,256400.00,matched
BKK-EMSP|2024-03-05|cash,2024-03-05,BKK-EMSP,cash,1,38400.00,BT-202403-1066942225525,38400.00,matched
BKK-EMSP|2024-03-05|credit_card,2024-03-05,BKK-EMSP,credit_card,1,24900.00,BT-202403-834957880081,24900.00,matched
BKK-EMSP|2024-03-05|debit_card,2024-03-05,BKK-EMSP,debit_card,2,50600.00,BT-202403-658641137370,50600.00,matched
BKK-EMSP|2024-03-05|mobile_wallet,2024-03-05,BKK-EMSP,mobile_wallet,2,17000.00,BT-202403-770444204978,17000.00,matched
BKK-EMSP|2024-03-06|cash,2024-03-06,BKK-EMSP,cash,4,383600.00,BT-202403-240112680009,383600.00,matched
BKK-EMSP|2024-03-06|credit_card,2024-03-06,BKK-EMSP,credit_card,3,91500.00,BT-202403-645685325870,91500.00,matched
BKK-EMSP|2024-03-06|debit_card,2024-03-06,BKK-EMSP,debit_card,1,4900.00,BT-202403-954144975327,4900.00,matched
BKK-EMSP|2024-03-07|cash,2024-03-07,BKK-EMSP,cash,8,241200.00,BT-202403-852636319081,241200.00,matched
BKK-EMSP|2024-03-07|credit_card,2024-03-07,BKK-EMSP,credit_card,7,286300.00,BT-202403-947433375052,286300.00,matched
BKK-EMSP|2024-03-07|debit_card,2024-03-07,BKK-EMSP,debit_card,1,8500.00,BT-202403-381132513073,8500.00,matched
BKK-EMSP|2024-03-07|mobile_wallet,2024-03-07,BKK-EMSP,mobile_wallet,4,233700.00,BT-202403-378911134540,233700.00,matched
BKK-EMSP|2024-03-08|cash,2024-03-08,BKK-EMSP,cash,1,8500.00,BT-202403-1034221573997,8500.00,matched
BKK-EMSP|2024-03-08|credit_card,2024-03-08,BKK-EMSP,credit_card,9,414900.00,BT-202403-166189760152,414900.00,matched
BKK-EMSP|2024-03-08|debit_card,2024-03-08,BKK-EMSP,debit_card,4,211800.00,BT-202403-1098191160773,211800.00,matched
BKK-EMSP|2024-03-08|mobile_wallet,2024-03-08,BKK-EMSP,mobile_wallet,3,70000.00,BT-202403-403085112785,70000.00,matched
BKK-EMSP|2024-03-09|cash,2024-03-09,BKK-EMSP,cash,3,112600.00,BT-202403-337262773022,112600.00,matched
BKK-EMSP|2024-03-09|credit_card,2024-03-09,BKK-EMSP,credit_card,6,227500.00,BT-202403-999280349403,227500.00,matched
BKK-EMSP|2024-03-09|debit_card,2024-03-09,BKK-EMSP,debit_card,1,30800.00,BT-202403-636172689481,30800.00,matched
BKK-EMSP|2024-03-09|mobile_wallet,2024-03-09,BKK-EMSP,mobile_wallet,1,42800.00,BT-202403-753296368028,42800.00,matched
BKK-EMSP|2024-03-10|cash,2024-03-10,BKK-EMSP,cash,8,313700.00,BT-202403-186190296270,313700.00,matched
